
j; msec; task-clock; 
19819,,page-faults:u,2057525942,100.00,9.632,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
6, 2165.10,msec,task-clock:u,2165102689,100.00,0.244,CPUs utilized
0,,context-switches:u,2165102689,100.00,0.000,/sec
0,,cpu-migrations:u,2165102689,100.00,0.000,/sec
24969,,page-faults:u,2165102689,100.00,11.532,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
6, 2155.51,msec,task-clock:u,2155511482,100.00,0.286,CPUs utilized
0,,context-switches:u,2155511482,100.00,0.000,/sec
0,,cpu-migrations:u,2155511482,100.00,0.000,/sec
22782,,page-faults:u,2155511482,100.00,10.569,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
6, 2000.38,msec,task-clock:u,2000379804,100.00,0.284,CPUs utilized
0,,context-switches:u,2000379804,100.00,0.000,/sec
0,,cpu-migrations:u,2000379804,100.00,0.000,/sec
19580,,page-faults:u,2000379804,100.00,9.788,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
7, 1971.70,msec,task-clock:u,1971702330,100.00,0.285,CPUs utilized
0,,context-switches:u,1971702330,100.00,0.000,/sec
0,,cpu-migrations:u,1971702330,100.00,0.000,/sec
21096,,page-faults:u,1971702330,100.00,10.699,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
7, 2142.17,msec,task-clock:u,2142170934,100.00,0.303,CPUs utilized
0,,context-switches:u,2142170934,100.00,0.000,/sec
0,,cpu-migrations:u,2142170934,100.00,0.000,/sec
20033,,page-faults:u,2142170934,100.00,9.352,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
7, 1865.04,msec,task-clock:u,1865039476,100.00,0.274,CPUs utilized
0,,context-switches:u,1865039476,100.00,0.000,/sec
0,,cpu-migrations:u,1865039476,100.00,0.000,/sec
17856,,page-faults:u,1865039476,100.00,9.574,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
7, 1786.85,msec,task-clock:u,1786848098,100.00,0.278,CPUs utilized
0,,context-switches:u,1786848098,100.00,0.000,/sec
0,,cpu-migrations:u,1786848098,100.00,0.000,/sec
16930,,page-faults:u,1786848098,100.00,9.475,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
7, 2060.87,msec,task-clock:u,2060866807,100.00,0.294,CPUs utilized
0,,context-switches:u,2060866807,100.00,0.000,/sec
0,,cpu-migrations:u,2060866807,100.00,0.000,/sec
19468,,page-faults:u,2060866807,100.00,9.447,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
7, 2091.79,msec,task-clock:u,2091791847,100.00,0.276,CPUs utilized
0,,context-switches:u,2091791847,100.00,0.000,/sec
0,,cpu-migrations:u,2091791847,100.00,0.000,/sec
25960,,page-faults:u,2091791847,100.00,12.410,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
7, 2137.93,msec,task-clock:u,2137934635,100.00,0.297,CPUs utilized
0,,context-switches:u,2137934635,100.00,0.000,/sec
0,,cpu-migrations:u,2137934635,100.00,0.000,/sec
23997,,page-faults:u,2137934635,100.00,11.224,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
7, 2051.93,msec,task-clock:u,2051926761,100.00,0.261,CPUs utilized
0,,context-switches:u,2051926761,100.00,0.000,/sec
0,,cpu-migrations:u,2051926761,100.00,0.000,/sec
21365,,page-faults:u,2051926761,100.00,10.412,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
7, 2074.71,msec,task-clock:u,2074714745,100.00,0.238,CPUs utilized
0,,context-switches:u,2074714745,100.00,0.000,/sec
0,,cpu-migrations:u,2074714745,100.00,0.000,/sec
22667,,page-faults:u,2074714745,100.00,10.925,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
7, 2064.86,msec,task-clock:u,2064864411,100.00,0.260,CPUs utilized
0,,context-switches:u,2064864411,100.00,0.000,/sec
0,,cpu-migrations:u,2064864411,100.00,0.000,/sec
20599,,page-faults:u,2064864411,100.00,9.976,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
8, 2137.81,msec,task-clock:u,2137814155,100.00,0.274,CPUs utilized
0,,context-switches:u,2137814155,100.00,0.000,/sec
0,,cpu-migrations:u,2137814155,100.00,0.000,/sec
20680,,page-faults:u,2137814155,100.00,9.673,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
8, 2151.52,msec,task-clock:u,2151517350,100.00,0.247,CPUs utilized
0,,context-switches:u,2151517350,100.00,0.000,/sec
0,,cpu-migrations:u,2151517350,100.00,0.000,/sec
19828,,page-faults:u,2151517350,100.00,9.216,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
8, 2061.61,msec,task-clock:u,2061609448,100.00,0.281,CPUs utilized
0,,context-switches:u,2061609448,100.00,0.000,/sec
0,,cpu-migrations:u,2061609448,100.00,0.000,/sec
18822,,page-faults:u,2061609448,100.00,9.130,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
8, 2080.70,msec,task-clock:u,2080699005,100.00,0.266,CPUs utilized
0,,context-switches:u,2080699005,100.00,0.000,/sec
0,,cpu-migrations:u,2080699005,100.00,0.000,/sec
21193,,page-faults:u,2080699005,100.00,10.186,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
8, 1999.51,msec,task-clock:u,1999514137,100.00,0.256,CPUs utilized
0,,context-switches:u,1999514137,100.00,0.000,/sec
0,,cpu-migrations:u,1999514137,100.00,0.000,/sec
19715,,page-faults:u,1999514137,100.00,9.860,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
8, 2025.83,msec,task-clock:u,2025828658,100.00,0.275,CPUs utilized
0,,context-switches:u,2025828658,100.00,0.000,/sec
0,,cpu-migrations:u,2025828658,100.00,0.000,/sec
19729,,page-faults:u,2025828658,100.00,9.739,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
8, 2123.23,msec,task-clock:u,2123232573,100.00,0.271,CPUs utilized
0,,context-switches:u,2123232573,100.00,0.000,/sec
0,,cpu-migrations:u,2123232573,100.00,0.000,/sec
18521,,page-faults:u,2123232573,100.00,8.723,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
8, 2199.15,msec,task-clock:u,2199154806,100.00,0.280,CPUs utilized
0,,context-switches:u,2199154806,100.00,0.000,/sec
0,,cpu-migrations:u,2199154806,100.00,0.000,/sec
21897,,page-faults:u,2199154806,100.00,9.957,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
8, 2091.96,msec,task-clock:u,2091956606,100.00,0.255,CPUs utilized
0,,context-switches:u,2091956606,100.00,0.000,/sec
0,,cpu-migrations:u,2091956606,100.00,0.000,/sec
22685,,page-faults:u,2091956606,100.00,10.844,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
8, 2111.89,msec,task-clock:u,2111890379,100.00,0.275,CPUs utilized
0,,context-switches:u,2111890379,100.00,0.000,/sec
0,,cpu-migrations:u,2111890379,100.00,0.000,/sec
23345,,page-faults:u,2111890379,100.00,11.054,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
9, 2026.55,msec,task-clock:u,2026553894,100.00,0.263,CPUs utilized
0,,context-switches:u,2026553894,100.00,0.000,/sec
0,,cpu-migrations:u,2026553894,100.00,0.000,/sec
25567,,page-faults:u,2026553894,100.00,12.616,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
9, 2089.55,msec,task-clock:u,2089549205,100.00,0.273,CPUs utilized
0,,context-switches:u,2089549205,100.00,0.000,/sec
0,,cpu-migrations:u,2089549205,100.00,0.000,/sec
23988,,page-faults:u,2089549205,100.00,11.480,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
9, 2049.42,msec,task-clock:u,2049417849,100.00,0.277,CPUs utilized
0,,context-switches:u,2049417849,100.00,0.000,/sec
0,,cpu-migrations:u,2049417849,100.00,0.000,/sec
20563,,page-faults:u,2049417849,100.00,10.034,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
9, 2025.56,msec,task-clock:u,2025562540,100.00,0.266,CPUs utilized
0,,context-switches:u,2025562540,100.00,0.000,/sec
0,,cpu-migrations:u,2025562540,100.00,0.000,/sec
23822,,page-faults:u,2025562540,100.00,11.761,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
9, 2300.71,msec,task-clock:u,2300712631,100.00,0.272,CPUs utilized
0,,context-switches:u,2300712631,100.00,0.000,/sec
0,,cpu-migrations:u,2300712631,100.00,0.000,/sec
23236,,page-faults:u,2300712631,100.00,10.099,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
9, 2112.94,msec,task-clock:u,2112942892,100.00,0.247,CPUs utilized
0,,context-switches:u,2112942892,100.00,0.000,/sec
0,,cpu-migrations:u,2112942892,100.00,0.000,/sec
18153,,page-faults:u,2112942892,100.00,8.591,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
9, 2278.38,msec,task-clock:u,2278379895,100.00,0.251,CPUs utilized
0,,context-switches:u,2278379895,100.00,0.000,/sec
0,,cpu-migrations:u,2278379895,100.00,0.000,/sec
21827,,page-faults:u,2278379895,100.00,9.580,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
9, 2276.78,msec,task-clock:u,2276784851,100.00,0.279,CPUs utilized
0,,context-switches:u,2276784851,100.00,0.000,/sec
0,,cpu-migrations:u,2276784851,100.00,0.000,/sec
20613,,page-faults:u,2276784851,100.00,9.054,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
9, 2079.28,msec,task-clock:u,2079280040,100.00,0.273,CPUs utilized
0,,context-switches:u,2079280040,100.00,0.000,/sec
0,,cpu-migrations:u,2079280040,100.00,0.000,/sec
23698,,page-faults:u,2079280040,100.00,11.397,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
9, 2050.33,msec,task-clock:u,2050332376,100.00,0.263,CPUs utilized
0,,context-switches:u,2050332376,100.00,0.000,/sec
0,,cpu-migrations:u,2050332376,100.00,0.000,/sec
19597,,page-faults:u,2050332376,100.00,9.558,K/sec
<not supported>,,cycles:u,0,100.00,,
<not supported>,,instructions:u,0,100.00,,
<not supported>,,branches:u,0,100.00,,
<not supported>,,branch-misses:u,0,100.00,,
